时间,持续时间,源IP,目的IP,源NAT后IP,目的NAT前IP,源端口,目的端口,源NAT后端口,目的NAT前端口,动作,应用,策略名称,协议,源安全域,目的安全域,源国家/地区,目的国家/地区,源用户,目的用户,应用分类,应用风险,源资产OS,目的资产OS,源资产名称,目的资产名称,源资产类型,目的资产类型,重点关注,方向,攻击者,受害者,攻击者名称,受害者名称,样本,威胁名称,威胁类型,威胁ID,严重性,命中数,文件名称,URL,域名,详细信息,样本类型,样本MD5,威胁子分类,检测方式,样本留存,恶意类型,情报ID,
"2021-03-05 16:33:53","0秒","192.168.20.99","67.230.177.60","115.236.92.180","","63932","4470","63932","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 16:23:45","16秒","192.168.20.99","185.238.250.127","115.236.92.180","","65515","4470","65515","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 16:23:43","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","65515","4470","65515","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 16:13:35","16秒","192.168.20.99","202.91.34.243","115.236.92.180","","65481","4470","65481","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","202.91.34.243","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 16:13:33","0秒","192.168.20.99","202.91.34.243","115.236.92.180","","65481","4470","65481","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","202.91.34.243","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 16:05:56","16秒","192.168.20.99","67.230.191.208","115.236.92.180","","65417","4470","65417","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 16:05:54","0秒","192.168.20.99","67.230.191.208","115.236.92.180","","65417","4470","65417","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:59:16","16秒","192.168.20.99","67.230.177.60","115.236.92.180","","65366","4470","65366","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:59:14","0秒","192.168.20.99","67.230.177.60","115.236.92.180","","65366","4470","65366","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:52:39","14秒","192.168.20.99","185.238.250.127","115.236.92.180","","65270","4470","65270","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","10","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:52:36","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","65270","4470","65270","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:49:07","16秒","192.168.20.99","67.230.177.60","115.236.92.180","","65216","4470","65216","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:49:04","0秒","192.168.20.99","67.230.177.60","115.236.92.180","","65216","4470","65216","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:40:20","16秒","192.168.20.99","185.238.250.127","115.236.92.180","","65118","4470","65118","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:40:17","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","65118","4470","65118","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:30:10","16秒","192.168.20.99","185.238.250.127","115.236.92.180","","65040","4470","65040","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:30:07","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","65040","4470","65040","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:19:59","16秒","192.168.20.99","67.230.177.60","115.236.92.180","","64938","4470","64938","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:19:57","0秒","192.168.20.99","67.230.177.60","115.236.92.180","","64938","4470","64938","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:09:49","21秒","192.168.20.99","67.230.191.208","115.236.92.180","","64896","4470","64896","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","9","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 15:09:47","0秒","192.168.20.99","67.230.191.208","115.236.92.180","","64896","4470","64896","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 14:59:39","16秒","192.168.20.99","202.91.34.243","115.236.92.180","","64840","4470","64840","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","202.91.34.243","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 14:59:37","0秒","192.168.20.99","202.91.34.243","115.236.92.180","","64840","4470","64840","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","202.91.34.243","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 14:49:30","16秒","192.168.20.99","202.91.34.243","115.236.92.180","","64800","4470","64800","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","202.91.34.243","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 14:49:27","0秒","192.168.20.99","202.91.34.243","115.236.92.180","","64800","4470","64800","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","202.91.34.243","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 14:39:19","16秒","192.168.20.99","185.238.250.127","115.236.92.180","","64698","4470","64698","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 14:39:17","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","64698","4470","64698","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 14:29:09","16秒","192.168.20.99","67.230.177.60","115.236.92.180","","64644","4470","64644","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 14:29:07","0秒","192.168.20.99","67.230.177.60","115.236.92.180","","64644","4470","64644","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 14:18:59","16秒","192.168.20.99","67.230.191.208","115.236.92.180","","64522","4470","64522","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 14:18:57","0秒","192.168.20.99","67.230.191.208","115.236.92.180","","64522","4470","64522","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.191.208","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 14:08:50","21秒","192.168.20.99","185.238.250.127","115.236.92.180","","64437","4470","64437","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","9","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 14:08:47","0秒","192.168.20.99","185.238.250.127","115.236.92.180","","64437","4470","64437","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","185.238.250.127","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","1","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
"2021-03-05 13:58:39","16秒","192.168.20.99","67.230.177.60","115.236.92.180","","64380","4470","64380","","阻断","未知应用","__intelligence__","TCP","trust","untrust","17楼有线","美国","","","未知类别","5","","","","","","","NO","C2S","67.230.177.60","192.168.20.99","","","","APT-C-01_20_10_13 APT组织活动事件","情报检测","0","高危","8","","","usviph9.carpox.com","","","","定向攻击","","No","","5b0b3d86f336c7d0e37e8fb9d93b72eb",
